"REPORTING_PERIOD_START","REPORTING_PERIOD_END","STATUS","BREAKDOWN","PRIMARY_LEVEL","PRIMARY_LEVEL_DESCRIPTION","SECONDARY_LEVEL","SECONDARY_LEVEL_DESCRIPTION","MEASURE_ID","MEASURE_NAME","MEASURE_VALUE"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","08 Less deprived","08 Less deprived","MHS150","Detentions ended in the reporting period","5"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","08 Less deprived","08 Less deprived","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","41"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","08 Less deprived","08 Less deprived","MHS150b","Median length of detentions in days which ended in the reporting period","26"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","08 Less deprived","08 Less deprived","MHS151","Detentions active at the end of the reporting period","10"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","08 Less deprived","08 Less deprived","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","71"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","08 Less deprived","08 Less deprived","MHS151b","Median length of detentions in days which are active at the end of the reporting period","67"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","08 Less deprived","08 Less deprived","MHS81","Detentions in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","09 Less deprived","09 Less deprived","MHS150","Detentions ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","09 Less deprived","09 Less deprived","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","09 Less deprived","09 Less deprived","MHS150b","Median length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","09 Less deprived","09 Less deprived","MHS151","Detentions active at the end of the reporting period","10"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","09 Less deprived","09 Less deprived","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","129"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","09 Less deprived","09 Less deprived","MHS151b","Median length of detentions in days which are active at the end of the reporting period","34"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","09 Less deprived","09 Less deprived","MHS81","Detentions in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","10 Least deprived","10 Least deprived","MHS150","Detentions ended in the reporting period","5"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","10 Least deprived","10 Least deprived","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","47"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","10 Least deprived","10 Least deprived","MHS150b","Median length of detentions in days which ended in the reporting period","26"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","10 Least deprived","10 Least deprived","MHS151","Detentions active at the end of the reporting period","5"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","10 Least deprived","10 Least deprived","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","77"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","10 Least deprived","10 Least deprived","MHS151b","Median length of detentions in days which are active at the end of the reporting period","85"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","10 Least deprived","10 Least deprived","MHS81","Detentions in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS150","Detentions ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS150b","Median length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS151","Detentions active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS151b","Median length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS81","Detentions in the reporting period","*"
"01/07/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Asian or Asian British","Asian or Asian British","MHS106","Acute admissions in the RP","*"
"01/07/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Asian or Asian British","Asian or Asian British","MHS106a","Acute admissions with previous contact to MH services in the RP","*"
"01/07/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Asian or Asian British","Asian or Asian British","MHS106b","Acute admissions with no previous contact to MH services in the RP","*"
"01/07/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Asian or Asian British","Asian or Asian British","MHS107a","Rate of acute admission with previous contact to MH services in the RP","*"
"01/07/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Asian or Asian British","Asian or Asian British","MHS107b","Rate of acute admission with no previous contact to MH services in the RP","*"
"01/07/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Black or Black British","Black or Black British","MHS106","Acute admissions in the RP","*"
"01/07/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Black or Black British","Black or Black British","MHS106a","Acute admissions with previous contact to MH services in the RP","*"
"01/07/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Black or Black British","Black or Black British","MHS106b","Acute admissions with no previous contact to MH services in the RP","*"
"01/07/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Black or Black British","Black or Black British","MHS107a","Rate of acute admission with previous contact to MH services in the RP","*"
"01/07/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Black or Black British","Black or Black British","MHS107b","Rate of acute admission with no previous contact to MH services in the RP","*"
"01/07/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Mixed","Mixed","MHS106","Acute admissions in the RP","*"
"01/07/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Mixed","Mixed","MHS106a","Acute admissions with previous contact to MH services in the RP","*"
"01/07/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Mixed","Mixed","MHS106b","Acute admissions with no previous contact to MH services in the RP","*"
"01/07/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Mixed","Mixed","MHS107a","Rate of acute admission with previous contact to MH services in the RP","*"
"01/07/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Mixed","Mixed","MHS107b","Rate of acute admission with no previous contact to MH services in the RP","*"
"01/07/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Not Known","Not Known","MHS106","Acute admissions in the RP","*"
"01/07/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Not Known","Not Known","MHS106a","Acute admissions with previous contact to MH services in the RP","*"
"01/07/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Not Known","Not Known","MHS106b","Acute admissions with no previous contact to MH services in the RP","*"
"01/07/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Not Known","Not Known","MHS107a","Rate of acute admission with previous contact to MH services in the RP","*"
"01/07/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Not Known","Not Known","MHS107b","Rate of acute admission with no previous contact to MH services in the RP","*"
"01/07/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Not Stated","Not Stated","MHS106","Acute admissions in the RP","*"
"01/07/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Not Stated","Not Stated","MHS106a","Acute admissions with previous contact to MH services in the RP","*"
"01/07/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Not Stated","Not Stated","MHS106b","Acute admissions with no previous contact to MH services in the RP","*"
"01/07/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Not Stated","Not Stated","MHS107a","Rate of acute admission with previous contact to MH services in the RP","*"
"01/07/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Not Stated","Not Stated","MHS107b","Rate of acute admission with no previous contact to MH services in the RP","*"
"01/07/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Other Ethnic Groups","Other Ethnic Groups","MHS106","Acute admissions in the RP","*"
"01/07/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Other Ethnic Groups","Other Ethnic Groups","MHS106a","Acute admissions with previous contact to MH services in the RP","*"
"01/07/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Other Ethnic Groups","Other Ethnic Groups","MHS106b","Acute admissions with no previous contact to MH services in the RP","*"
"01/07/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Other Ethnic Groups","Other Ethnic Groups","MHS107a","Rate of acute admission with previous contact to MH services in the RP","*"
"01/07/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Other Ethnic Groups","Other Ethnic Groups","MHS107b","Rate of acute admission with no previous contact to MH services in the RP","*"
"01/07/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS106","Acute admissions in the RP","*"
"01/07/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS106a","Acute admissions with previous contact to MH services in the RP","*"
"01/07/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS106b","Acute admissions with no previous contact to MH services in the RP","*"
